Date, Open, High, Low, Close
10/08/13, 3772.22, 3772.49, 3694.15, 3694.83
10/07/13, 3776.64, 3800.08, 3769.75, 3770.38
10/04/13, 3774.72, 3812.86, 3773.40, 3807.75
10/03/13, 3809.90, 3816.96, 3753.17, 3774.34
10/02/13, 3793.11, 3819.28, 3788.45, 3815.02
10/01/13, 3774.18, 3817.98, 3774.18, 3817.98
09/30/13, 3737.60, 3780.97, 3734.74, 3771.48
09/27/13, 3767.90, 3788.35, 3762.67, 3781.59
09/26/13, 3774.95, 3795.72, 3772.80, 3787.43
09/25/13, 3772.59, 3782.92, 3754.94, 3761.10
09/24/13, 3771.60, 3789.85, 3753.04, 3768.25
09/23/13, 3786.84, 3787.14, 3745.54, 3765.29
09/20/13, 3796.28, 3798.76, 3774.12, 3774.73
09/19/13, 3794.70, 3798.15, 3781.59, 3789.38
09/18/13, 3751.29, 3790.70, 3737.69, 3783.64
09/17/13, 3725.31, 3747.08, 3724.26, 3745.70
09/16/13, 3755.00, 3756.24, 3712.47, 3717.85
09/13/13, 3723.27, 3724.73, 3701.88, 3722.18
09/12/13, 3724.53, 3731.84, 3713.08, 3715.97
09/11/13, 3710.79, 3726.59, 3704.22, 3725.01
09/10/13, 3724.67, 3729.38, 3716.44, 3729.02
09/09/13, 3675.12, 3708.42, 3675.12, 3706.18
09/06/13, 3672.82, 3677.07, 3618.77, 3660.01
09/05/13, 3652.44, 3665.01, 3651.17, 3658.78
09/04/13, 3619.06, 3651.78, 3612.22, 3649.04
09/03/13, 3622.64, 3637.06, 3593.62, 3612.61
08/30/13, 3621.59, 3621.78, 3581.05, 3589.87
08/29/13, 3587.07, 3635.84, 3587.07, 3620.30
08/28/13, 3579.11, 3607.36, 3578.80, 3593.35
08/27/13, 3616.06, 3629.95, 3573.57, 3578.52
08/26/13, 3661.81, 3684.22, 3652.26, 3657.57
08/23/13, 3659.21, 3660.66, 3643.86, 3657.79
08/22/13, 3614.14, 3639.21, 3613.93, 3638.71
08/21/13, 3603.68, 3630.23, 3589.02, 3599.79
08/20/13, 3596.77, 3625.26, 3593.15, 3613.59
08/19/13, 3601.88, 3623.48, 3589.03, 3589.09
08/16/13, 3603.78, 3621.46, 3598.65, 3602.78
08/15/13, 3625.36, 3626.77, 3600.96, 3606.12
08/14/13, 3683.97, 3686.55, 3668.74, 3669.27
08/13/13, 3675.37, 3691.06, 3648.82, 3684.44
08/12/13, 3645.78, 3673.51, 3645.39, 3669.95
08/09/13, 3664.27, 3677.83, 3649.69, 3660.11
08/08/13, 3672.21, 3675.71, 3649.64, 3669.12
08/07/13, 3658.53, 3663.20, 3633.59, 3654.01
08/06/13, 3685.39, 3690.32, 3654.67, 3665.77
08/05/13, 3682.67, 3694.19, 3681.34, 3692.95
08/02/13, 3671.11, 3689.59, 3663.88, 3689.59
08/01/13, 3654.18, 3678.50, 3653.74, 3675.74
07/31/13, 3627.66, 3649.35, 3624.77, 3626.37
07/30/13, 3612.36, 3629.12, 3606.33, 3616.47
07/29/13, 3604.29, 3618.86, 3592.80, 3599.14
07/26/13, 3584.85, 3613.33, 3581.26, 3613.16
07/25/13, 3589.46, 3606.19, 3579.20, 3605.19
07/24/13, 3605.26, 3606.28, 3573.53, 3579.60
07/23/13, 3606.70, 3606.70, 3576.96, 3579.27
07/22/13, 3599.87, 3601.92, 3587.46, 3600.39
07/19/13, 3581.90, 3589.05, 3578.57, 3587.61
07/18/13, 3610.03, 3624.54, 3607.09, 3611.28
07/17/13, 3608.13, 3615.79, 3600.69, 3610.00
07/16/13, 3611.00, 3611.35, 3589.65, 3598.50
07/15/13, 3601.09, 3609.59, 3591.54, 3607.49
07/12/13, 3579.58, 3600.08, 3576.57, 3600.08
07/11/13, 3557.79, 3579.29, 3552.52, 3578.30
07/10/13, 3502.11, 3522.99, 3502.00, 3520.76
07/09/13, 3501.25, 3508.81, 3484.79, 3504.26
07/08/13, 3493.81, 3495.51, 3475.39, 3484.83
07/05/13, 3468.48, 3479.46, 3441.78, 3479.38
07/03/13, 3420.27, 3455.42, 3417.88, 3443.67
07/02/13, 3430.69, 3453.29, 3415.23, 3433.40
07/01/13, 3430.48, 3454.43, 3430.31, 3434.49
06/28/13, 3389.30, 3422.20, 3382.75, 3403.25
06/27/13, 3395.79, 3412.79, 3395.41, 3401.86
06/26/13, 3375.70, 3383.70, 3365.48, 3376.22
06/25/13, 3350.59, 3358.31, 3327.69, 3347.89
06/24/13, 3326.37, 3344.66, 3294.95, 3320.76
06/21/13, 3367.81, 3377.30, 3326.86, 3357.25
06/20/13, 3405.14, 3412.94, 3355.93, 3364.63
06/19/13, 3483.59, 3485.45, 3443.20, 3443.20
06/18/13, 3456.29, 3488.31, 3456.09, 3482.18
06/17/13, 3449.97, 3468.56, 3436.34, 3452.13
06/14/13, 3442.31, 3448.40, 3419.32, 3423.56
06/13/13, 3398.54, 3451.03, 3387.61, 3445.37
06/12/13, 3458.14, 3459.18, 3395.91, 3400.43
06/11/13, 3436.62, 3466.57, 3426.57, 3436.95
06/10/13, 3475.68, 3484.81, 3465.54, 3473.77
06/07/13, 3437.84, 3471.73, 3429.43, 3469.22
06/06/13, 3404.41, 3424.05, 3378.24, 3424.05
06/05/13, 3432.85, 3446.15, 3397.91, 3401.48
06/04/13, 3467.02, 3482.75, 3430.02, 3445.26
06/03/13, 3460.76, 3465.84, 3419.39, 3465.37
05/31/13, 3478.22, 3500.67, 3455.84, 3455.91
05/30/13, 3473.21, 3503.82, 3473.04, 3491.30
05/29/13, 3471.67, 3479.53, 3450.40, 3467.52
05/28/13, 3497.90, 3514.80, 3475.39, 3488.89
05/24/13, 3438.28, 3459.47, 3429.31, 3459.14
05/23/13, 3426.07, 3467.13, 3422.51, 3459.42
05/22/13, 3503.48, 3532.04, 3446.96, 3463.30
05/21/13, 3495.46, 3512.15, 3486.88, 3502.12
05/20/13, 3490.46, 3509.41, 3488.13, 3496.43
05/17/13, 3483.41, 3499.20, 3473.04, 3498.97
05/16/13, 3473.16, 3485.95, 3462.24, 3465.24
05/15/13, 3455.67, 3475.48, 3452.31, 3471.62
05/14/13, 3439.72, 3468.67, 3439.72, 3462.61
05/13/13, 3429.53, 3447.10, 3426.67, 3438.79
05/10/13, 3414.84, 3436.60, 3411.59, 3436.58
05/09/13, 3408.94, 3428.54, 3403.43, 3409.17
05/08/13, 3394.89, 3413.27, 3389.80, 3413.27
05/07/13, 3398.84, 3402.24, 3381.04, 3396.63
05/06/13, 3382.33, 3396.21, 3381.44, 3392.97
05/03/13, 3371.41, 3388.12, 3370.30, 3378.63
05/02/13, 3306.15, 3344.90, 3305.81, 3340.62
05/01/13, 3325.35, 3330.02, 3296.51, 3299.13
04/30/13, 3308.05, 3328.79, 3298.58, 3328.79
04/29/13, 3290.31, 3315.34, 3289.42, 3307.02
04/26/13, 3284.07, 3287.48, 3268.03, 3279.26
04/25/13, 3279.82, 3301.28, 3279.29, 3289.99
04/24/13, 3262.21, 3277.12, 3255.44, 3269.65
04/23/13, 3252.80, 3275.89, 3241.52, 3269.33
04/22/13, 3217.40, 3241.16, 3198.74, 3233.55
04/19/13, 3169.32, 3210.03, 3168.33, 3206.06
04/18/13, 3212.24, 3212.97, 3154.96, 3166.36
04/17/13, 3236.25, 3236.98, 3186.08, 3204.67
04/16/13, 3239.05, 3265.84, 3231.45, 3264.63
04/15/13, 3277.58, 3283.40, 3213.46, 3216.49
04/12/13, 3292.39, 3296.50, 3271.02, 3294.95
04/11/13, 3289.59, 3306.95, 3287.74, 3300.16
04/10/13, 3246.06, 3299.16, 3245.80, 3297.25
04/09/13, 3229.81, 3249.95, 3215.02, 3237.86
04/08/13, 3207.15, 3222.26, 3195.57, 3222.25
04/05/13, 3174.00, 3206.21, 3168.88, 3203.86
04/04/13, 3219.11, 3226.24, 3206.02, 3224.98
04/03/13, 3257.38, 3260.15, 3210.39, 3218.60
04/02/13, 3252.55, 3267.93, 3245.41, 3254.86
04/01/13, 3268.63, 3270.23, 3230.57, 3239.17
03/28/13, 3257.32, 3270.30, 3253.21, 3267.52
03/27/13, 3230.76, 3258.26, 3227.02, 3256.52
03/26/13, 3249.95, 3252.93, 3239.92, 3252.48
03/25/13, 3255.85, 3263.63, 3222.48, 3235.30
03/22/13, 3235.30, 3247.94, 3230.86, 3245.00
03/21/13, 3228.17, 3237.57, 3215.69, 3222.60
03/20/13, 3251.91, 3257.99, 3240.90, 3254.19
03/19/13, 3246.70, 3252.60, 3205.42, 3229.10
03/18/13, 3215.71, 3249.37, 3211.10, 3237.59
03/15/13, 3260.46, 3260.62, 3242.65, 3249.07
03/14/13, 3253.00, 3258.93, 3250.24, 3258.93
03/13/13, 3243.04, 3251.45, 3230.62, 3245.12
03/12/13, 3244.85, 3249.78, 3229.92, 3242.32
03/11/13, 3237.74, 3252.87, 3233.67, 3252.87
03/08/13, 3245.85, 3248.70, 3227.89, 3244.37
03/07/13, 3224.50, 3235.10, 3221.47, 3232.09
03/06/13, 3233.31, 3233.44, 3217.67, 3222.37
03/05/13, 3200.38, 3227.31, 3200.27, 3224.13
03/04/13, 3159.46, 3182.27, 3154.79, 3182.03
03/01/13, 3143.54, 3171.50, 3129.40, 3169.74
02/28/13, 3161.43, 3182.60, 3159.72, 3160.19
02/27/13, 3129.72, 3177.80, 3127.27, 3162.26
02/26/13, 3126.23, 3135.57, 3105.36, 3129.65
02/25/13, 3180.59, 3186.25, 3116.25, 3116.25
02/22/13, 3149.09, 3161.82, 3139.55, 3161.82
02/21/13, 3154.88, 3155.19, 3118.62, 3131.49
02/20/13, 3211.99, 3213.25, 3163.95, 3164.41
02/19/13, 3197.46, 3213.60, 3194.92, 3213.59
02/15/13, 3202.84, 3206.21, 3184.03, 3192.03
02/14/13, 3182.74, 3202.33, 3182.39, 3198.66
02/13/13, 3195.34, 3205.52, 3187.06, 3196.88
02/12/13, 3190.73, 3196.92, 3184.84, 3186.49
02/11/13, 3192.53, 3194.01, 3182.19, 3192.00
02/08/13, 3178.06, 3196.89, 3177.18, 3193.87
02/07/13, 3167.44, 3170.42, 3135.98, 3165.13
02/06/13, 3159.38, 3174.82, 3157.35, 3168.48
02/05/13, 3140.90, 3178.52, 3136.82, 3171.58
02/04/13, 3161.72, 3169.63, 3130.57, 3131.17
02/01/13, 3162.94, 3183.14, 3154.91, 3179.10
01/31/13, 3140.67, 3154.18, 3136.82, 3142.13
01/30/13, 3157.43, 3164.06, 3135.83, 3142.31
01/29/13, 3149.62, 3156.94, 3133.11, 3153.66
01/28/13, 3152.17, 3161.83, 3144.89, 3154.30
01/25/13, 3140.65, 3156.20, 3135.86, 3149.71
01/24/13, 3125.67, 3153.56, 3124.45, 3130.38
01/23/13, 3155.82, 3161.06, 3149.74, 3153.67
01/22/13, 3135.63, 3143.18, 3121.54, 3143.18
01/18/13, 3127.91, 3134.73, 3119.20, 3134.71
01/17/13, 3130.49, 3144.05, 3125.79, 3136.00
01/16/13, 3110.72, 3124.65, 3106.79, 3117.54
01/15/13, 3101.06, 3112.29, 3093.32, 3110.78
01/14/13, 3113.65, 3123.48, 3104.08, 3117.50
01/11/13, 3122.12, 3126.59, 3114.10, 3125.63
01/10/13, 3125.64, 3127.72, 3098.47, 3121.76
01/09/13, 3099.65, 3111.22, 3096.34, 3105.81
01/08/13, 3098.46, 3103.39, 3076.60, 3091.81
01/07/13, 3089.17, 3102.35, 3083.88, 3098.81
01/04/13, 3100.88, 3108.44, 3090.81, 3101.66
01/03/13, 3108.49, 3118.18, 3092.28, 3100.57
01/02/13, 3091.33, 3112.65, 3083.49, 3112.26
12/31/12, 2955.45, 3021.41, 2953.52, 3019.51
12/28/12, 2965.12, 2985.47, 2959.37, 2960.31
12/27/12, 2989.87, 2993.66, 2951.04, 2985.91
12/26/12, 3013.13, 3018.65, 2983.35, 2990.16
12/24/12, 3013.89, 3016.18, 3008.53, 3012.60
12/21/12, 2998.60, 3022.19, 2995.13, 3021.01
12/20/12, 3050.30, 3053.53, 3034.15, 3050.39
12/19/12, 3059.03, 3061.82, 3044.36, 3044.36
12/18/12, 3020.82, 3056.65, 3016.40, 3054.53
12/17/12, 2975.50, 3011.22, 2973.54, 3010.60
12/14/12, 2976.95, 2985.33, 2963.80, 2971.33
12/13/12, 3007.83, 3026.51, 2982.63, 2992.16
12/12/12, 3033.93, 3035.19, 3008.49, 3013.81
12/11/12, 3005.43, 3033.14, 3003.82, 3022.30
12/10/12, 2973.19, 2997.64, 2971.56, 2986.96
12/07/12, 2999.69, 3003.27, 2968.82, 2978.04
12/06/12, 2967.99, 2996.53, 2962.02, 2989.27
12/05/12, 2993.20, 2994.73, 2958.26, 2973.70
12/04/12, 3000.44, 3002.90, 2980.93, 2996.69
12/03/12, 3029.21, 3030.28, 2999.57, 3002.20
11/30/12, 3013.25, 3014.25, 2999.72, 3010.24
11/29/12, 3005.41, 3017.18, 2996.30, 3012.03
11/28/12, 2952.02, 2992.17, 2935.88, 2991.78
11/27/12, 2974.56, 2985.32, 2965.13, 2967.79
11/26/12, 2961.02, 2976.93, 2951.73, 2976.78
11/23/12, 2943.62, 2967.19, 2940.68, 2966.85
11/21/12, 2919.14, 2928.17, 2912.42, 2926.55
11/20/12, 2910.73, 2919.96, 2893.38, 2916.68
11/19/12, 2886.00, 2916.07, 2884.75, 2916.07
11/16/12, 2838.90, 2859.57, 2810.80, 2853.13
11/15/12, 2847.84, 2855.64, 2826.75, 2836.94
11/14/12, 2896.81, 2900.10, 2842.86, 2846.81
11/13/12, 2880.77, 2909.00, 2877.06, 2883.89
11/12/12, 2916.38, 2920.01, 2896.55, 2904.26
11/09/12, 2892.57, 2931.11, 2889.81, 2904.87
11/08/12, 2942.09, 2949.70, 2895.58, 2895.58
11/07/12, 2976.46, 2977.81, 2926.79, 2937.29
11/06/12, 3003.71, 3024.44, 2998.93, 3011.93
11/05/12, 2983.03, 3004.87, 2975.85, 2999.66
11/02/12, 3033.85, 3033.85, 2981.69, 2982.13
11/01/12, 2987.54, 3021.94, 2984.22, 3020.06
10/31/12, 2986.85, 2989.70, 2964.94, 2977.23
10/26/12, 2986.05, 2999.14, 2961.16, 2987.95
10/25/12, 3005.04, 3007.71, 2975.98, 2986.12
10/24/12, 3011.82, 3012.95, 2978.73, 2981.70
10/23/12, 2989.44, 3006.59, 2974.07, 2990.46
10/22/12, 3005.92, 3020.61, 2995.78, 3016.96
10/19/12, 3066.56, 3066.56, 3000.27, 3005.62
10/18/12, 3097.77, 3102.56, 3065.24, 3072.87
10/17/12, 3091.38, 3112.45, 3088.05, 3104.12
10/16/12, 3073.21, 3102.97, 3070.25, 3101.17
10/15/12, 3053.21, 3066.31, 3037.27, 3064.18
10/12/12, 3049.08, 3061.77, 3039.58, 3044.11
10/11/12, 3075.89, 3078.08, 3047.14, 3049.41
10/10/12, 3066.25, 3071.57, 3046.78, 3051.78
10/09/12, 3108.01, 3108.01, 3062.52, 3065.02
10/08/12, 3121.33, 3125.49, 3107.57, 3112.35
10/05/12, 3161.21, 3171.46, 3130.76, 3136.19
10/04/12, 3142.38, 3153.48, 3132.56, 3149.46
10/03/12, 3130.85, 3142.36, 3115.04, 3135.23
10/02/12, 3127.73, 3131.64, 3101.64, 3120.04
10/01/12, 3130.31, 3146.99, 3103.89, 3113.53
09/28/12, 3125.31, 3132.51, 3109.91, 3116.23
09/27/12, 3105.87, 3142.02, 3098.46, 3136.60
09/26/12, 3113.40, 3114.54, 3080.28, 3093.70
09/25/12, 3170.37, 3176.30, 3117.73, 3117.73
09/24/12, 3155.35, 3167.74, 3150.71, 3160.78
09/21/12, 3194.86, 3196.93, 3178.09, 3179.96
09/20/12, 3166.84, 3178.45, 3156.46, 3175.96
09/19/12, 3179.04, 3189.35, 3170.29, 3182.62
09/18/12, 3173.62, 3179.37, 3169.41, 3177.80
09/17/12, 3183.40, 3183.40, 3168.63, 3178.67
09/14/12, 3166.24, 3195.67, 3164.26, 3183.95
09/13/12, 3117.66, 3167.63, 3112.62, 3155.83
09/12/12, 3115.33, 3120.12, 3098.82, 3114.31
09/11/12, 3105.02, 3117.86, 3099.10, 3104.53
09/10/12, 3131.34, 3133.89, 3102.76, 3104.02
09/07/12, 3133.22, 3139.61, 3128.17, 3136.42
09/06/12, 3087.94, 3135.81, 3087.67, 3135.81
09/05/12, 3072.58, 3082.75, 3062.54, 3069.27
09/04/12, 3063.25, 3082.26, 3040.24, 3075.06
08/31/12, 3069.64, 3078.52, 3040.59, 3066.96
08/30/12, 3066.73, 3067.54, 3045.92, 3048.71
08/29/12, 3078.05, 3087.24, 3067.62, 3081.19
08/28/12, 3069.40, 3083.19, 3063.65, 3077.14
08/27/12, 3083.62, 3085.81, 3068.13, 3073.19
08/24/12, 3045.22, 3076.80, 3042.22, 3069.79
08/23/12, 3065.82, 3070.34, 3045.52, 3053.40
08/22/12, 3059.94, 3080.73, 3053.43, 3073.67
08/21/12, 3085.25, 3100.54, 3058.74, 3067.26
08/20/12, 3072.66, 3076.21, 3059.90, 3076.21
08/17/12, 3067.11, 3076.72, 3060.15, 3076.59
08/16/12, 3037.18, 3067.44, 3033.28, 3062.39
08/15/12, 3013.33, 3032.06, 3013.33, 3030.93
08/14/12, 3032.67, 3034.16, 3009.93, 3016.98
08/13/12, 3018.27, 3023.03, 2999.12, 3022.52
08/10/12, 3008.83, 3020.86, 3003.38, 3020.86
08/09/12, 3009.86, 3022.69, 3007.30, 3018.64
08/08/12, 3003.77, 3018.90, 3002.41, 3011.25
08/07/12, 3002.66, 3028.61, 3002.09, 3015.86
08/06/12, 2978.16, 3000.24, 2974.23, 2989.91
08/03/12, 2951.28, 2977.41, 2945.81, 2967.90
08/02/12, 2900.46, 2934.65, 2890.85, 2909.77
08/01/12, 2956.72, 2958.28, 2917.78, 2920.21
07/31/12, 2945.08, 2959.62, 2938.41, 2939.52
07/30/12, 2959.07, 2970.30, 2939.04, 2945.84
07/27/12, 2906.50, 2961.87, 2900.98, 2958.09
07/26/12, 2896.68, 2905.57, 2876.01, 2893.25
07/25/12, 2856.78, 2870.22, 2839.76, 2854.25
07/24/12, 2894.95, 2896.56, 2847.22, 2863.00
07/23/12, 2877.51, 2898.05, 2852.88, 2890.16
07/20/12, 2957.02, 2957.02, 2925.30, 2925.30
07/19/12, 2961.71, 2976.22, 2952.42, 2965.90
07/18/12, 2904.24, 2951.30, 2902.95, 2942.61
07/17/12, 2911.46, 2916.61, 2871.65, 2910.04
07/16/12, 2903.03, 2910.20, 2888.01, 2896.95
07/13/12, 2874.06, 2913.28, 2873.39, 2908.47
07/12/12, 2867.08, 2876.32, 2837.72, 2866.19
07/11/12, 2898.77, 2905.51, 2866.53, 2887.99
07/10/12, 2945.35, 2953.47, 2891.42, 2902.34
07/09/12, 2934.49, 2942.99, 2919.04, 2931.77
07/06/12, 2955.20, 2957.50, 2921.37, 2937.33
07/05/12, 2970.37, 2987.94, 2958.30, 2976.12
07/03/12, 2950.81, 2976.08, 2948.40, 2976.09
07/02/12, 2938.41, 2951.23, 2925.71, 2951.24
06/29/12, 2902.44, 2935.13, 2895.60, 2935.06
06/28/12, 2853.89, 2855.74, 2818.19, 2849.49
06/27/12, 2862.13, 2882.40, 2860.13, 2875.32
06/26/12, 2845.40, 2862.15, 2832.02, 2854.06
06/25/12, 2863.89, 2863.89, 2829.23, 2836.17
06/22/12, 2866.17, 2894.35, 2863.93, 2892.42
06/21/12, 2929.15, 2930.93, 2857.10, 2859.09
06/20/12, 2932.96, 2942.28, 2910.00, 2930.45
06/19/12, 2909.87, 2940.23, 2908.45, 2929.76
06/18/12, 2872.49, 2903.03, 2853.86, 2895.33
06/15/12, 2839.40, 2874.38, 2837.94, 2872.80
06/14/12, 2820.63, 2842.31, 2807.55, 2836.33
06/13/12, 2838.12, 2853.17, 2810.59, 2818.61
06/12/12, 2815.84, 2843.67, 2802.38, 2843.07
06/11/12, 2882.49, 2882.96, 2806.90, 2809.73
06/08/12, 2823.82, 2860.94, 2814.80, 2858.42
06/07/12, 2872.05, 2873.59, 2827.82, 2831.02
06/06/12, 2796.23, 2844.72, 2796.23, 2844.72
06/05/12, 2749.35, 2781.97, 2749.34, 2778.11
06/04/12, 2747.61, 2769.93, 2726.68, 2760.01
06/01/12, 2810.13, 2810.13, 2747.24, 2747.48
05/31/12, 2837.37, 2842.43, 2801.96, 2827.34
05/30/12, 2847.27, 2847.27, 2825.64, 2837.36
05/29/12, 2853.27, 2882.83, 2846.68, 2870.99
05/25/12, 2839.74, 2846.31, 2829.76, 2837.53
05/24/12, 2856.55, 2858.24, 2817.62, 2839.38
05/23/12, 2832.17, 2855.35, 2795.50, 2850.12
05/22/12, 2853.87, 2867.34, 2823.22, 2839.08
05/21/12, 2782.55, 2848.83, 2774.76, 2847.21
05/18/12, 2814.43, 2827.28, 2774.45, 2778.79
05/17/12, 2874.71, 2879.22, 2813.69, 2813.69
05/16/12, 2904.67, 2913.90, 2872.25, 2874.04
05/15/12, 2902.30, 2930.68, 2889.39, 2893.76
05/14/12, 2907.78, 2924.89, 2898.90, 2902.58
05/11/12, 2919.35, 2960.38, 2918.74, 2933.82
05/10/12, 2950.21, 2950.21, 2923.14, 2933.64
05/09/12, 2912.41, 2948.77, 2900.18, 2934.71
05/08/12, 2939.36, 2952.65, 2900.06, 2946.27
05/07/12, 2940.41, 2970.20, 2939.21, 2957.76
05/04/12, 3001.15, 3001.48, 2956.34, 2956.34
05/03/12, 3061.13, 3061.38, 3016.20, 3024.30
05/02/12, 3035.07, 3061.47, 3028.94, 3059.85
05/01/12, 3044.79, 3085.40, 3041.62, 3050.44
04/30/12, 3060.06, 3063.66, 3043.25, 3046.36
04/27/12, 3060.34, 3076.44, 3043.30, 3069.20
04/26/12, 3029.62, 3056.77, 3027.79, 3050.61
04/25/12, 3013.65, 3031.41, 3010.57, 3029.63
04/24/12, 2967.37, 2979.08, 2950.38, 2961.60
04/23/12, 2969.00, 2973.38, 2946.04, 2970.45
04/20/12, 3023.73, 3034.69, 2999.01, 3000.45
04/19/12, 3028.20, 3058.72, 2994.94, 3007.56
04/18/12, 3031.82, 3045.04, 3023.91, 3031.45
04/17/12, 3002.02, 3052.76, 2999.49, 3042.82
04/16/12, 3027.57, 3027.57, 2975.87, 2988.40
04/13/12, 3045.08, 3045.42, 3010.77, 3011.33
04/12/12, 3023.11, 3059.26, 3020.44, 3055.55
04/11/12, 3020.15, 3030.51, 3008.75, 3016.46
04/10/12, 3044.67, 3055.20, 2987.00, 2991.22
04/09/12, 3037.28, 3058.76, 3032.22, 3047.08
04/05/12, 3061.75, 3083.38, 3061.14, 3080.50
04/04/12, 3085.46, 3086.35, 3052.58, 3068.09
04/03/12, 3119.65, 3128.25, 3097.41, 3113.57
04/02/12, 3085.94, 3123.03, 3079.78, 3119.70
03/30/12, 3110.97, 3111.55, 3079.05, 3091.57
03/29/12, 3087.25, 3099.80, 3069.81, 3095.36
03/28/12, 3123.84, 3130.56, 3086.93, 3104.96
03/27/12, 3124.06, 3134.17, 3119.03, 3120.35
03/26/12, 3090.52, 3122.57, 3090.05, 3122.57
03/23/12, 3066.37, 3070.93, 3044.67, 3067.92
03/22/12, 3055.00, 3068.50, 3050.70, 3063.32
03/21/12, 3077.44, 3090.08, 3069.09, 3075.32
03/20/12, 3060.93, 3078.72, 3050.82, 3074.15
03/19/12, 3057.24, 3087.10, 3050.89, 3078.32
03/16/12, 3058.49, 3060.82, 3047.69, 3055.26
03/15/12, 3048.58, 3059.81, 3037.82, 3056.37
03/14/12, 3042.21, 3051.37, 3024.73, 3040.73
03/13/12, 3003.71, 3039.89, 2996.46, 3039.88
03/12/12, 2989.05, 2994.10, 2973.65, 2983.66
03/09/12, 2975.09, 2993.98, 2973.96, 2988.34
03/08/12, 2954.40, 2976.05, 2945.73, 2970.42
03/07/12, 2922.57, 2940.28, 2920.54, 2935.69
03/06/12, 2917.52, 2921.77, 2900.28, 2910.32
03/05/12, 2969.73, 2973.93, 2940.52, 2950.48
03/02/12, 2986.08, 2995.97, 2968.00, 2976.19
03/01/12, 2979.11, 2996.37, 2974.59, 2988.97
02/29/12, 2991.67, 3000.11, 2961.77, 2966.89
02/28/12, 2969.25, 2988.59, 2966.61, 2986.76
02/27/12, 2945.87, 2976.08, 2933.30, 2966.16
02/24/12, 2963.13, 2970.88, 2958.82, 2963.75
02/23/12, 2933.16, 2958.42, 2922.96, 2956.98
02/22/12, 2942.77, 2950.37, 2929.68, 2933.17
02/21/12, 2957.30, 2965.05, 2934.07, 2948.57
02/17/12, 2958.22, 2962.78, 2941.55, 2951.78
02/16/12, 2915.67, 2961.38, 2912.72, 2959.85
02/15/12, 2943.42, 2958.19, 2911.33, 2915.83
02/14/12, 2921.70, 2932.08, 2911.60, 2931.83
02/13/12, 2926.21, 2933.93, 2913.89, 2931.39
02/10/12, 2902.00, 2910.98, 2895.10, 2903.88
02/09/12, 2922.46, 2930.68, 2904.51, 2927.23
02/08/12, 2906.59, 2918.26, 2892.71, 2915.86
02/07/12, 2895.91, 2910.27, 2885.17, 2904.08
02/06/12, 2892.52, 2903.03, 2887.33, 2901.99
02/03/12, 2888.95, 2908.13, 2885.84, 2905.66
02/02/12, 2854.10, 2868.23, 2849.40, 2859.68
02/01/12, 2830.10, 2855.73, 2825.19, 2848.27
01/31/12, 2825.76, 2830.45, 2798.77, 2813.84
01/30/12, 2790.40, 2816.85, 2782.44, 2811.94
01/27/12, 2797.66, 2821.55, 2796.26, 2816.55
01/26/12, 2828.78, 2834.30, 2794.78, 2805.28
01/25/12, 2803.23, 2822.79, 2788.95, 2818.31
01/24/12, 2771.58, 2788.38, 2766.34, 2786.64
01/23/12, 2786.21, 2804.99, 2769.82, 2784.17
01/20/12, 2776.04, 2787.20, 2775.87, 2786.70
01/19/12, 2779.74, 2793.35, 2777.17, 2788.33
01/18/12, 2731.16, 2769.71, 2730.05, 2769.71
01/17/12, 2736.34, 2742.73, 2721.03, 2728.08
01/13/12, 2707.41, 2712.93, 2689.58, 2710.67
01/12/12, 2716.87, 2726.43, 2697.32, 2724.70
01/11/12, 2695.77, 2714.29, 2690.73, 2710.76
01/10/12, 2704.42, 2712.50, 2694.33, 2702.50
01/09/12, 2682.98, 2683.78, 2662.96, 2676.56
01/06/12, 2671.17, 2682.12, 2658.83, 2674.22
01/05/12, 2642.57, 2673.56, 2631.23, 2669.86
01/04/12, 2639.90, 2653.18, 2627.23, 2648.36
01/03/12, 2657.39, 2665.90, 2641.98, 2648.72
12/30/11, 2610.23, 2616.46, 2604.60, 2605.15
12/29/11, 2596.33, 2614.87, 2593.04, 2613.74
12/28/11, 2626.19, 2626.34, 2586.85, 2589.98
12/27/11, 2613.51, 2633.34, 2610.77, 2625.20
12/23/11, 2607.43, 2618.84, 2599.89, 2618.64
12/22/11, 2584.33, 2601.99, 2581.92, 2599.45
12/21/11, 2589.77, 2590.61, 2544.66, 2577.97
12/20/11, 2567.25, 2604.52, 2564.03, 2603.73
12/19/11, 2564.07, 2570.65, 2518.01, 2523.14
12/16/11, 2554.62, 2585.42, 2548.00, 2555.33
12/15/11, 2565.93, 2565.94, 2536.58, 2541.01
12/14/11, 2566.21, 2568.44, 2525.88, 2539.31
12/13/11, 2629.67, 2639.74, 2568.44, 2579.27
12/12/11, 2617.32, 2617.32, 2591.42, 2612.26
12/09/11, 2603.18, 2653.46, 2603.18, 2646.85
12/08/11, 2633.30, 2645.92, 2592.55, 2596.38
12/07/11, 2638.61, 2660.24, 2612.80, 2649.21
12/06/11, 2655.02, 2663.63, 2639.18, 2649.56
12/05/11, 2666.47, 2674.53, 2641.59, 2655.76
12/02/11, 2650.80, 2659.23, 2625.07, 2626.93
12/01/11, 2615.67, 2636.08, 2611.48, 2626.20
11/30/11, 2586.39, 2620.34, 2582.49, 2620.34
